Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
47184,MA010120220807277100,또줄스커피,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110270025,1,대지,1027.0,25.0,경기도 수원시 영통구 영통동 1027-25,411174331178.0,경기도 수원시 영통구 청명로59번길,65.0,,4111710500110270025000391,,경기도 수원시 영통구 청명로59번길 65,443470,16705,,1.0,,127.079605142709,37.2500477271969
47748,MA010120220807349099,펍앤푸드,,I2,음식,I210,피자,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109900022,1,대지,990.0,22.0,경기도 수원시 영통구 영통동 990-22,411174331059.0,경기도 수원시 영통구 매영로398번길,4.0,,4111710500109900022000598,,경기도 수원시 영통구 매영로398번길 4,443470,16702,,,,127.074737550913,37.2489645201814
48324,MA010120220807351143,신원미주김밥,,I2,음식,I210,김밥/만두/분식,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109650002,1,대지,965.0,2.0,경기도 수원시 영통구 영통동 965-2,411174331054.0,경기도 수원시 영통구 매영로310번길,31.0,,4111710500109650002001280,신원미주아파트,경기도 수원시 영통구 매영로310번길 31,443470,16699,,,,127.066328751467,37.2526110249103
48759,MA010120220807372222,그대에게,,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110005,1,대지,1011.0,5.0,경기도 수원시 영통구 영통동 1011-5,411174331172.0,경기도 수원시 영통구 청명남로34번길,21.0,,4111710500110110005000976,,경기도 수원시 영통구 청명남로34번길 21,443470,16705,,,,127.076714255244,37.2523230142224
49743,MA010120220807406848,독도쭈꾸미,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109610006,1,대지,961.0,6.0,경기도 수원시 영통구 영통동 961-6,411174331055.0,경기도 수원시 영통구 매영로345번길,7.0,,4111710500109610006001215,영통트리플렉스,경기도 수원시 영통구 매영로345번길 7,443470,16703,,,,127.070892240979,37.2527640642355
49863,MA010120220807409882,기영이숯불두마리치킨수원,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110020013,1,대지,1002.0,13.0,경기도 수원시 영통구 영통동 1002-13,411174331173.0,경기도 수원시 영통구 청명남로4번길,21.0,13.0,4111710500110020013001263,,경기도 수원시 영통구 청명남로4번길 21-13,443470,16705,,1.0,,127.074822023985,37.250352867361
50229,MA010120220807431918,영포화로영통,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110090002,1,대지,1009.0,2.0,경기도 수원시 영통구 영통동 1009-2,411174331171.0,경기도 수원시 영통구 청명남로28번길,20.0,,4111710500110090002001167,플러스타운빌딩,경기도 수원시 영통구 청명남로28번길 20,443470,16705,,,,127.075924549471,37.2514518022665
51661,MA010120220807625480,코끼리아구찜탕,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110360015,1,대지,1036.0,15.0,경기도 수원시 영통구 영통동 1036-15,411174331174.0,경기도 수원시 영통구 청명남로50번길,6.0,17.0,4111710500110360015001074,,경기도 수원시 영통구 청명남로50번길 6-17,443470,16705,,,,127.077199977239,37.253164819291
51985,MA010120220807713682,국가대표생고기,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110220001,1,대지,1022.0,1.0,경기도 수원시 영통구 영통동 1022-1,411173177003.0,경기도 수원시 영통구 매영로,416.0,,4111710500110220001000422,행림빌딩,경기도 수원시 영통구 매영로 416,443470,16702,,,,127.077100093218,37.2484152673735
52003,MA010120220807714458,와삭통통닭강정,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980004,1,대지,998.0,4.0,경기도 수원시 영통구 영통동 998-4,411174331084.0,경기도 수원시 영통구 반달로7번길,16.0,,4111710500109980004001222,E-폴리스,경기도 수원시 영통구 반달로7번길 16,443470,16704,,1.0,,127.074388157812,37.2526472694027
52285,MA010120220807723939,두찜수원,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110400004,1,대지,1040.0,4.0,경기도 수원시 영통구 영통동 1040-4,411174331174.0,경기도 수원시 영통구 청명남로50번길,13.0,10.0,4111710500110400004001086,,경기도 수원시 영통구 청명남로50번길 13-10,443470,16705,,1.0,,127.077768675212,37.2536738634369
52462,MA010120220807719859,뉴욕버거,,I2,음식,I210,버거,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109940002,1,대지,994.0,2.0,경기도 수원시 영통구 영통동 994-2,411173177007.0,경기도 수원시 영통구 봉영로,1576.0,,4111710500109940002001275,영통홈플러스,경기도 수원시 영통구 봉영로 1576,443470,16704,,1.0,,127.072594887193,37.2518042298368
52583,MA010120220807755139,사구대패,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110090006,1,대지,1009.0,6.0,경기도 수원시 영통구 영통동 1009-6,411173177005.0,경기도 수원시 영통구 반달로,21.0,,4111710500110090006001199,매직프라자,경기도 수원시 영통구 반달로 21,443470,16705,,,,127.07503191599,37.2516250516128
52750,MA010120220807749459,베이스7080라이브,,I2,음식,I211,주점,I21102,무도 유흥 주점,I56212,무도 유흥 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100011,1,대지,1010.0,11.0,경기도 수원시 영통구 영통동 1010-11,411174331083.0,경기도 수원시 영통구 반달로35번길,21.0,,4111710500110100011001174,,경기도 수원시 영통구 반달로35번길 21,443470,16705,,3.0,,127.075862360583,37.2519288974241
52885,MA010120220807751334,뜰37,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980004,1,대지,998.0,4.0,경기도 수원시 영통구 영통동 998-4,411174331084.0,경기도 수원시 영통구 반달로7번길,16.0,,4111710500109980004001222,E-폴리스,경기도 수원시 영통구 반달로7번길 16,443470,16704,,1.0,,127.074388157812,37.2526472694027
53885,MA010120220807780108,전과부침개맛있는집,,I2,음식,I201,한식,I20104,전/부침개,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110010007,1,대지,1001.0,7.0,경기도 수원시 영통구 영통동 1001-7,411174331173.0,경기도 수원시 영통구 청명남로4번길,5.0,2.0,4111710500110010007001240,,경기도 수원시 영통구 청명남로4번길 5-2,443470,16705,,,,127.073887514714,37.25026446331
54461,MA010120220807794746,설빙,,I2,음식,I210,아이스크림/빙수,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980006,1,대지,998.0,6.0,경기도 수원시 영통구 영통동 998-6,411173177013.0,경기도 수원시 영통구 청명남로,21.0,,4111710500109980006001221,아셈프라자,경기도 수원시 영통구 청명남로 21,443470,16704,,,,127.074452561014,37.2519899734117
54880,MA010120220807982889,포에버앤한끼,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110160002,1,대지,1016.0,2.0,경기도 수원시 영통구 영통동 1016-2,411173177011.0,경기도 수원시 영통구 영일로,16.0,4.0,4111710500110160002000496,,경기도 수원시 영통구 영일로 16-4,443470,16705,,1.0,,127.076339668997,37.2488418640892
54944,MA010120220808010549,서동진의커피랩,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110340003,1,대지,1034.0,3.0,경기도 수원시 영통구 영통동 1034-3,411173177005.0,경기도 수원시 영통구 반달로,96.0,1.0,4111710500110340003001182,,경기도 수원시 영통구 반달로 96-1,443470,16705,,1.0,,127.078055443252,37.252342475699
55172,MA010120220807980944,부타센세,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110250008,1,대지,1025.0,8.0,경기도 수원시 영통구 영통동 1025-8,411173177014.0,경기도 수원시 영통구 청명로,6.0,,4111710500110250008000405,대경빌딩,경기도 수원시 영통구 청명로 6,443470,16710,,1.0,,127.079457779517,37.248262411699
55407,MA010120220807934290,귀한족발,,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110005,1,대지,1011.0,5.0,경기도 수원시 영통구 영통동 1011-5,411174331172.0,경기도 수원시 영통구 청명남로34번길,21.0,,4111710500110110005000976,,경기도 수원시 영통구 청명남로34번길 21,443470,16705,,,,127.076714255244,37.2523230142224
56004,MA010120220807941667,코끼리닭발,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109920011,1,대지,992.0,11.0,경기도 수원시 영통구 영통동 992-11,411174331017.0,경기도 수원시 영통구 덕영대로1681번길,15.0,,4111710500109920011000548,,경기도 수원시 영통구 덕영대로1681번길 15,443470,16702,,,,127.07503731255,37.2484171937939
56188,MA010120220807890567,노지불닭,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110090002,1,대지,1009.0,2.0,경기도 수원시 영통구 영통동 1009-2,411174331171.0,경기도 수원시 영통구 청명남로28번길,20.0,,4111710500110090002001167,플러스타운빌딩,경기도 수원시 영통구 청명남로28번길 20,443470,16705,,1.0,,127.075924549471,37.2514518022665
56251,MA010120220807887387,더,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110370001,1,대지,1037.0,1.0,경기도 수원시 영통구 영통동 1037-1,411173177013.0,경기도 수원시 영통구 청명남로,48.0,1.0,4111710500110370001000999,,경기도 수원시 영통구 청명남로 48-1,443470,16705,,3.0,,127.076743288598,37.2536388395641
56420,MA010120220807889296,대가국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980006,1,대지,998.0,6.0,경기도 수원시 영통구 영통동 998-6,411173177013.0,경기도 수원시 영통구 청명남로,21.0,,4111710500109980006001221,아셈프라자,경기도 수원시 영통구 청명남로 21,443470,16704,,,,127.074452561014,37.2519899734117
56871,MA010120220808024991,명가장수촌,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110080016,1,대지,1008.0,16.0,경기도 수원시 영통구 영통동 1008-16,411174331170.0,경기도 수원시 영통구 청명남로12번길,5.0,29.0,4111710500110080016000982,,경기도 수원시 영통구 청명남로12번길 5-29,443470,16705,,1.0,,127.075271657089,37.2504555002113
57409,MA010120220808117918,디아뜰리에,,I2,음식,I210,빵/도넛,I21001,빵/도넛,I56191,제과점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110006,1,대지,1011.0,6.0,경기도 수원시 영통구 영통동 1011-6,411174331172.0,경기도 수원시 영통구 청명남로34번길,3.0,,4111710500110110006001003,플래티넘빌딩,경기도 수원시 영통구 청명남로34번길 3,443470,16705,,,,127.075953569074,37.2527676278038
57580,MA010120220808123063,피자어셈블영통서천점,,I2,음식,I210,피자,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110190027,1,대지,1019.0,27.0,경기도 수원시 영통구 영통동 1019-27,411174331176.0,경기도 수원시 영통구 청명로21번길,5.0,,4111710500110190027000441,,경기도 수원시 영통구 청명로21번길 5,443470,16705,,1.0,,127.079575713424,37.2496870601046
58218,MA010120220808069059,카페인중독수원,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110120001,1,대지,1012.0,1.0,경기도 수원시 영통구 영통동 1012-1,411174331083.0,경기도 수원시 영통구 반달로35번길,30.0,,4111710500110120001056687,영통역아이파크,경기도 수원시 영통구 반달로35번길 30,443470,16705,,1.0,,127.077453708141,37.2517700987869
58296,MA010120220808073451,커피정원,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110300007,1,대지,1030.0,7.0,경기도 수원시 영통구 영통동 1030-7,411173177005.0,경기도 수원시 영통구 반달로,82.0,,4111710500110300007001148,,경기도 수원시 영통구 반달로 82,443470,16705,,1.0,,127.079419524018,37.2514069387217
